Fecha,Precio
2022-07-01,53.84000000
2022-07-02,51.21000000
2022-07-03,50.55000000
2022-07-04,50.94000000
2022-07-05,52.24000000
2022-07-06,49.70000000
2022-07-07,50.36000000
2022-07-08,52.17000000
2022-07-09,51.35000000
2022-07-10,54.09000000
2022-07-11,52.12000000
2022-07-12,48.70000000
2022-07-13,47.32000000
2022-07-14,49.54000000
2022-07-15,51.32000000
